id,admin_country,admin_country_code,admin_name_field,admin_id_field,admin_year,admin_illegality_max,intersected_area_ha
AMAZ,Brasil,BR,Alta Floresta,5100250,201800,2.0,52.95999920368195
AMAZ,Brasil,BR,Alta Floresta,5100250,201800,3.0,178.76000022888184
AMAZ,Brasil,BR,Alta Floresta,5100250,201900,1.0,74.88999876379967
AMAZ,Brasil,BR,Alta Floresta,5100250,201900,2.0,7.580000162124634
AMAZ,Brasil,BR,Alta Floresta,5100250,201900,3.0,10.63000011444092
AMAZ,Brasil,BR,Alta Floresta,5100250,202000,1.0,96.43999952077866
AMAZ,Brasil,BR,Alta Floresta,5100250,202000,2.0,29.699999809265137
AMAZ,Brasil,BR,Alta Floresta,5100250,202000,3.0,66.72000068426132
AMAZ,Brasil,BR,Alta Floresta,5100250,202100,1.0,94.99999864399432
AMAZ,Brasil,BR,Alta Floresta,5100250,202100,2.0,30.940000534057617
AMAZ,Brasil,BR,Alta Floresta,5100250,202100,3.0,33.21000051498413
AMAZ,Brasil,BR,Alta Floresta,5100250,202200,1.0,42.579999923706055
AMAZ,Brasil,BR,Alta Floresta,5100250,202200,2.0,29.920001223683357
AMAZ,Brasil,BR,Alta Floresta,5100250,202200,3.0,47.780000686645494
AMAZ,Brasil,BR,Alta Floresta,5100250,202300,1.0,4.670000076293946
AMAZ,Brasil,BR,Alta Floresta,5100250,202300,2.0,0.18000000715255737
AMAZ,Brasil,BR,Alta Floresta,5100250,202300,3.0,12.34000015258789
AMAZ,Brasil,BR,Alta Floresta,5100250,202400,1.0,50.829998970031745
AMAZ,Brasil,BR,Alta Floresta,5100250,202400,3.0,0.6375705352386885
AMAZ,Brasil,BR,Alta Floresta,5100250,202502,1.0,6.32999986410141
AMAZ,Brasil,BR,Alta Floresta,5100250,202502,3.0,0.07000000029802322
AMAZ,Brasil,BR,Alta Floresta,5100250,202503,3.0,0.0
AMAZ,Brasil,BR,Altamira,1500602,201800,1.0,277.9299938678742
AMAZ,Brasil,BR,Altamira,1500602,201800,2.0,95.43000197410582
AMAZ,Brasil,BR,Altamira,1500602,201800,3.0,3069.1999316364504
AMAZ,Brasil,BR,Altamira,1500602,201800,4.0,5.920000076293945
AMAZ,Brasil,BR,Altamira,1500602,201900,1.0,39.76999849639832
AMAZ,Brasil,BR,Altamira,1500602,201900,2.0,24.34000027179718
AMAZ,Brasil,BR,Altamira,1500602,201900,3.0,369.01213839087734
AMAZ,Brasil,BR,Altamira,1500602,201900,4.0,8.720000267028809
AMAZ,Brasil,BR,Altamira,1500602,202000,1.0,40.7700005620718
AMAZ,Brasil,BR,Altamira,1500602,202000,2.0,48.8700003772974
AMAZ,Brasil,BR,Altamira,1500602,202000,3.0,352.3209801574805
AMAZ,Brasil,BR,Altamira,1500602,202000,4.0,4.5399999618530265
AMAZ,Brasil,BR,Altamira,1500602,202100,1.0,44.410000916570425
AMAZ,Brasil,BR,Altamira,1500602,202100,2.0,99.36999825388193
AMAZ,Brasil,BR,Altamira,1500602,202100,3.0,614.5699999630451
AMAZ,Brasil,BR,Altamira,1500602,202200,1.0,45.239999294281006
AMAZ,Brasil,BR,Altamira,1500602,202200,2.0,237.74999691918492
AMAZ,Brasil,BR,Altamira,1500602,202200,3.0,790.9199969992042
AMAZ,Brasil,BR,Altamira,1500602,202300,1.0,41.73000156879426
AMAZ,Brasil,BR,Altamira,1500602,202300,2.0,271.8099997341633
AMAZ,Brasil,BR,Altamira,1500602,202300,3.0,459.4200043287128
AMAZ,Brasil,BR,Altamira,1500602,202300,4.0,2.590000033378601
AMAZ,Brasil,BR,Altamira,1500602,202400,1.0,30.239999696612358
AMAZ,Brasil,BR,Altamira,1500602,202400,2.0,93.009999781847
AMAZ,Brasil,BR,Altamira,1500602,202400,3.0,274.0299993790686
AMAZ,Brasil,BR,Altamira,1500602,202502,1.0,23.92000003159046
AMAZ,Brasil,BR,Altamira,1500602,202502,2.0,83.05000006407498
AMAZ,Brasil,BR,Altamira,1500602,202502,3.0,194.90644992093522
AMAZ,Brasil,BR,Altamira,1500602,202503,1.0,6.449999839067459
AMAZ,Brasil,BR,Altamira,1500602,202503,2.0,81.4200006723404
AMAZ,Brasil,BR,Altamira,1500602,202503,3.0,266.1185260653329
AMAZ,Brasil,BR,Altamira,1500602,202503,4.0,31.170000672340386
